Reservoir,Site,DateTime,Depth_m,Temp_C,DO_mgL,DOSat,Cond_uScm,PAR_umolm2s,ORP_mV,pH,Flag_Temp,Flag_DO,Flag_DOSat,Flag_Cond,Flag_PAR,Flag_ORP,Flag_pH
FCR,50,NA,5,11.5,8.21,74.1,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,12.5,11.3,62,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,11.3,6.19,55.5,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,NA,3.19,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,50,NA,5,NA,2.49,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,40,NA,5,NA,0.32,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,45,NA,5,NA,2.05,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,50,NA,5,NA,1.05,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,40,NA,5,NA,1.44,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,45,NA,5,NA,3.1,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,50,NA,5,NA,2.53,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,40,NA,5,NA,4.38,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,45,NA,5,NA,4.31,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,50,NA,5,NA,3.03,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,50,NA,5,NA,NA,NA,NA,NA,NA,6.47,1,1,1,1,1,1,0
FCR,50,NA,5,12.5,NA,NA,NA,NA,NA,6.56,0,1,1,1,1,1,0
FCR,50,NA,5,NA,NA,NA,NA,0.61,NA,NA,1,1,1,1,0,1,1
FCR,50,NA,5,1.7,13.25,100.2,NA,NA,NA,7.08,0,0,0,1,1,1,0
FCR,50,NA,5,NA,NA,NA,NA,NA,NA,6.88,1,1,1,1,1,1,0
FCR,50,NA,5,NA,NA,NA,NA,NA,NA,6.78,1,1,1,1,1,1,0
FCR,50,NA,5,NA,NA,NA,NA,NA,NA,6.6,1,1,1,1,1,1,0
FCR,50,NA,5,NA,NA,NA,NA,NA,NA,7.16,1,1,1,1,1,1,0
FCR,50,NA,5,NA,NA,NA,NA,NA,NA,6.49,1,1,1,1,1,1,0
FCR,50,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1
FCR,50,NA,5,NA,NA,NA,NA,NA,NA,6.48,1,1,1,1,1,1,0
FCR,50,NA,5,NA,NA,NA,NA,NA,NA,6.48,1,1,1,1,1,1,0
FCR,50,NA,5,NA,NA,NA,NA,13.2,NA,6.55,1,1,1,1,0,1,0
FCR,50,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1
FCR,50,NA,5,NA,NA,NA,NA,13.2,NA,NA,1,1,1,1,0,1,1
FCR,50,NA,5,NA,NA,NA,NA,36,NA,6.44,1,1,1,1,0,1,0
FCR,50,NA,5,11.1,9.03,86.3,34.8,36,NA,6.44,0,0,0,0,0,1,0
FCR,50,NA,5,NA,NA,NA,NA,23.3,NA,NA,1,1,1,1,0,1,1
FCR,50,NA,5,NA,NA,NA,NA,NA,NA,6.36,1,1,1,1,1,1,0
FCR,50,NA,5,12.1,8.96,87.4,35.4,23.3,NA,6.36,0,0,0,0,0,1,0
FCR,50,NA,5,NA,NA,NA,NA,8.9,NA,6.65,1,1,1,1,0,1,0
FCR,50,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1
FCR,50,NA,5,12.4,10.42,103,35.8,NA,NA,6.65,0,0,0,0,1,1,0
FCR,50,NA,5,NA,NA,NA,NA,10.71,NA,6.59,1,1,1,1,0,1,0
FCR,50,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1
FCR,50,NA,5,NA,NA,NA,NA,12,NA,6.11,1,1,1,1,0,1,0
FCR,50,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1
FCR,50,NA,5,NA,NA,NA,NA,5.5,NA,6.99,1,1,1,1,0,1,0
FCR,50,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1
FCR,50,NA,5,NA,NA,NA,NA,5.94,NA,6.53,1,1,1,1,0,1,0
FCR,50,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1
FCR,50,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1
FCR,50,NA,5,NA,NA,NA,NA,NA,NA,7.02,1,1,1,1,1,1,0
FCR,50,NA,5,NA,NA,NA,NA,14.06,NA,6.3,1,1,1,1,0,1,0
FCR,50,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1
FCR,50,NA,5,NA,NA,NA,NA,NA,NA,6.3,1,1,1,1,1,1,0
FCR,50,NA,5,NA,NA,NA,NA,15.32,NA,6.29,1,1,1,1,0,1,0
FCR,50,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1
FCR,50,NA,5,NA,NA,NA,NA,15.32,NA,NA,1,1,1,1,0,1,1
FCR,50,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1
FCR,50,NA,5,NA,NA,NA,NA,NA,NA,6.56,1,1,1,1,1,1,0
FCR,50,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1
FCR,50,NA,5,19.9,NA,NA,60.3,0.09,NA,6.66,0,1,1,0,0,1,0
FCR,50,NA,5,NA,NA,NA,NA,0.09,NA,6.66,1,1,1,1,0,1,0
FCR,50,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1
FCR,50,NA,5,NA,NA,NA,NA,0.09,NA,6.08,1,1,1,1,0,1,0
FCR,50,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1
FCR,50,NA,5,NA,NA,NA,NA,1.6,NA,NA,1,1,1,1,0,1,1
FCR,50,NA,5,NA,NA,NA,NA,0.3,NA,6.45,1,1,1,1,0,1,0
FCR,50,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1
FCR,50,NA,5,NA,NA,NA,NA,0.3,NA,NA,1,1,1,1,0,1,1
FCR,50,NA,5,NA,NA,NA,NA,0.12,NA,6.39,1,1,1,1,0,1,0
FCR,50,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1
FCR,50,NA,5,NA,NA,NA,NA,0.12,NA,NA,1,1,1,1,0,1,1
FCR,50,NA,5,NA,NA,NA,NA,0.117,NA,NA,1,1,1,1,0,1,1
FCR,50,NA,5,NA,NA,NA,NA,4.9,NA,NA,1,1,1,1,0,1,1
FCR,50,NA,5,NA,NA,NA,NA,4.9,NA,6.02,1,1,1,1,0,1,0
FCR,50,NA,5,NA,NA,NA,NA,4.9,NA,6.02,1,1,1,1,0,1,0
FCR,50,NA,5,NA,NA,NA,NA,0.7,NA,NA,1,1,1,1,0,1,1
FCR,50,NA,5,NA,NA,NA,NA,0.7,NA,6.22,1,1,1,1,0,1,0
FCR,50,NA,5,NA,NA,NA,NA,0.7,NA,6.22,1,1,1,1,0,1,0
FCR,50,NA,5,NA,NA,NA,NA,2,NA,NA,1,1,1,1,0,1,1
FCR,50,NA,5,NA,NA,NA,NA,2,NA,6.51,1,1,1,1,0,1,0
FCR,50,NA,5,NA,NA,NA,NA,2,NA,6.51,1,1,1,1,0,1,0
FCR,50,NA,5,3.7,14.87,118,32.7,NA,NA,6.63,0,0,0,0,1,1,0
FCR,50,NA,5,9,9.06,NA,31.8,47.2,176.4,7.28,0,0,1,0,0,0,0
FCR,50,NA,5,10,8.9,83.6,32,NA,143.2,7.13,0,0,0,0,1,0,0
FCR,50,NA,5,10.1,9.3,87.1,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,10.14,9.4,92.5,31.3,22.39,201.8,6.89,0,0,0,0,0,0,0
FCR,50,NA,5,10.2,9.7,90.2,31.4,48.11,275,6.93,0,0,0,0,0,0,0
FCR,50,NA,5,10.5,10.23,96.1,31.5,NA,235.8,7.01,0,0,0,0,1,0,0
FCR,50,NA,5,10.7,9.94,93.6,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,10.9,10.12,96.6,31.4,31.99,369.7,6.24,0,0,0,0,0,0,0
FCR,50,NA,5,11.5,9.96,97.1,35,47.96,342.5,6.31,0,0,0,0,0,0,0
FCR,50,NA,5,11.6,9.37,92.6,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,11.2,8.06,77.6,35.8,25.3,182.8,6.61,0,0,0,0,0,0,0
FCR,50,NA,5,12.3,9.06,97,36.7,12.32,264.2,6.74,0,0,0,0,0,0,0
FCR,50,NA,5,12.7,8.41,NA,36.9,2.5,199.3,6.47,0,0,1,0,0,0,0
FCR,50,NA,5,13.1,8.43,85.7,41.4,11.34,202.8,6.72,0,0,0,0,0,0,0
FCR,50,NA,5,12.8,7.82,78.5,41.1,NA,198.3,6.52,0,0,0,0,1,0,0
FCR,50,NA,5,13.6,8.08,82.8,40.8,NA,166.1,6.68,0,0,0,0,1,0,0
FCR,50,NA,5,14.7,9.75,103.4,40.5,NA,189.8,6.58,0,0,0,0,1,0,0
FCR,50,NA,5,14.9,9.96,111,38.8,13.12,194.2,6.49,0,0,0,0,0,0,0
FCR,50,NA,5,15,9.79,102.6,39.7,23.9,203.1,6.46,0,0,0,0,0,0,0
FCR,50,NA,5,14.8,9.04,94.1,40.2,13.2,634.4,NA,0,0,0,0,0,0,1
FCR,50,NA,5,14.7,8.35,87.5,41.5,7.69,229.8,5.86,0,0,0,0,0,0,0
FCR,50,NA,5,15.7,7.98,84.5,41.2,32.3,166.9,7.26,0,0,0,0,0,0,0
FCR,50,NA,5,15.3,5.55,57.8,42.5,13.52,210.5,6.5,0,0,0,0,0,0,0
FCR,50,NA,5,14.6,4.05,42,0.3,NA,235.2,6.13,0,0,0,2,1,0,0
FCR,50,NA,5,16.4,5.47,NA,41.7,NA,164.1,6.63,0,0,1,0,1,0,0
FCR,50,NA,5,16,6.83,72.6,41.2,NA,212.2,6.34,0,0,0,0,1,0,0
FCR,50,NA,5,NA,NA,NA,NA,5.501,NA,NA,1,1,1,1,0,1,1
FCR,50,NA,5,18.5,7.67,87.3,40.2,NA,154.5,6.43,0,0,0,0,1,0,0
FCR,50,NA,5,18.2,7.82,88.7,39.9,3.58,228.9,6.26,0,0,0,0,0,0,0
FCR,50,NA,5,17.8,5.5,61.1,41.6,8.2,177.3,6.25,0,0,0,0,0,0,0
FCR,50,NA,5,18.2,2.62,29.7,44.3,15.98,188.5,6.48,0,0,0,0,0,0,0
FCR,50,NA,5,17.7,1.31,14.5,47.2,5.4,217.1,6.17,0,0,0,0,0,0,0
FCR,50,NA,5,17.4,0.82,8.9,49.4,NA,187.7,6.14,0,0,0,0,1,0,0
FCR,50,NA,5,NA,NA,NA,NA,0.689,NA,NA,1,1,1,1,0,1,1
FCR,50,NA,5,23.5,5.67,70.4,42.3,NA,213.5,6.3,0,0,0,0,1,0,0
FCR,50,NA,5,NA,NA,NA,NA,0.02861,NA,NA,1,1,1,1,0,1,1
FCR,50,NA,5,NA,NA,NA,NA,1.6,NA,NA,1,1,1,1,0,1,1
FCR,50,NA,5,22.8,2.74,33.6,42.6,6.8,182.2,6.14,0,0,0,0,0,0,0
FCR,50,NA,5,22.4,0.25,3.1,44.8,0.85,179.5,6.11,0,0,0,0,0,2,2
FCR,50,NA,5,22.2,0.4,4.9,61.6,4.69,11,6.19,0,0,0,0,0,0,0
FCR,50,NA,5,21.9,0.35,4.2,73.6,6.52,30.4,4.68,0,0,0,0,0,0,0
FCR,50,NA,5,21.5,0.25,5.73,73.4,2.89,-0.2,5.73,0,0,0,0,0,0,0
FCR,50,NA,5,21,0.49,5.8,73,1.12,46.6,5.77,0,0,0,0,0,2,2
FCR,50,NA,5,21.5,0.63,7.5,59.8,0.58,53.4,6.12,0,0,0,0,0,0,0
FCR,50,NA,5,20.3,6,70.1,35.4,0.1,197.2,6.32,0,0,0,0,0,0,0
FCR,50,NA,5,19.3,5.87,67,36.2,0.22,211,6.53,0,0,0,0,0,0,0
FCR,50,NA,5,16,7.77,82.4,35.6,NA,249,6.56,0,0,0,0,1,0,0
FCR,50,NA,5,8.2,10.09,89.9,33.2,NA,305.5,6.93,0,0,0,0,1,0,0
FCR,50,NA,5,4.1,12.52,100.6,34.3,1.5,195,6.78,0,0,0,0,0,0,0
FCR,50,NA,5,7.1,11.25,97.6,34.4,2.78,217.3,6.92,0,0,0,0,0,0,0
FCR,50,NA,5,7.9,10.49,92.6,35.1,3.85,202.9,7.11,0,0,0,0,0,0,0
FCR,50,NA,5,8.2,11.09,99.4,NA,4.62,NA,NA,0,0,0,1,0,1,1
FCR,50,NA,5,9.5,9.54,87.5,NA,4.45,NA,NA,0,0,0,1,0,1,1
FCR,50,NA,5,10.3,9.58,90.5,NA,2.58,NA,NA,0,0,0,1,0,1,1
FCR,50,NA,5,NA,NA,NA,NA,0.88,NA,NA,1,1,1,1,0,1,1
FCR,20,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1
FCR,45,NA,5,NA,NA,NA,NA,0.13,NA,NA,1,1,1,1,0,1,1
FCR,50,NA,5,9.4,9.66,90.6,36.7,0.08,164.6,6.78,0,0,0,0,0,0,0
FCR,50,NA,5,9.8,9.11,85.1,37.5,0.91,190.6,6.53,0,0,0,0,0,0,0
FCR,45,NA,5,NA,NA,NA,NA,1.52,NA,NA,1,1,1,1,0,1,1
FCR,50,NA,5,10.2,9.11,86,NA,5.05,NA,NA,0,0,0,1,0,1,1
FCR,50,NA,5,10.7,8.73,83.6,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,10.9,9.86,94.3,NA,2.36,NA,NA,0,0,0,1,0,1,1
FCR,30,NA,5,11,7.56,NA,NA,NA,NA,NA,0,0,1,1,1,1,1
FCR,45,NA,5,10.6,8.42,NA,NA,7.62,NA,NA,0,0,1,1,0,1,1
FCR,50,NA,5,11.3,8.73,85.7,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,10.9,8.93,85.7,NA,1.93,NA,NA,0,0,0,1,0,1,1
FCR,30,NA,5,11.1,7.64,74,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,45,NA,5,11.1,7.36,72.4,NA,1.86,NA,NA,0,0,0,1,0,1,1
FCR,50,NA,5,11.3,7.01,67,NA,0.77,NA,NA,0,0,0,1,0,1,1
FCR,50,NA,5,15.3,8.52,89.6,NA,7.36,NA,NA,0,0,0,1,0,1,1
FCR,30,NA,5,15.5,8.58,91,NA,2.51,NA,NA,0,0,0,1,0,1,1
FCR,45,NA,5,15.3,8.27,87.5,NA,3.68,NA,NA,0,0,0,1,0,1,1
FCR,50,NA,5,15.6,8.5,90.4,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,15.3,8.21,86.7,NA,6.7,NA,NA,0,0,0,1,0,1,1
FCR,30,NA,5,NA,NA,NA,NA,3.87,NA,NA,1,1,1,1,0,1,1
FCR,45,NA,5,NA,NA,NA,NA,5.91,NA,NA,1,1,1,1,0,1,1
FCR,50,NA,5,15.2,7.22,76.6,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,30,NA,5,15,6.5,58.6,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,45,NA,5,14.8,6.73,70.8,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,14.9,6.23,65.6,NA,2.52,NA,NA,0,0,0,1,0,1,1
FCR,50,NA,5,15.1,5.66,59.2,NA,7.76,NA,NA,0,0,0,1,0,1,1
FCR,45,NA,5,15.1,5.57,58.1,NA,11.12,NA,NA,0,0,0,1,0,1,1
FCR,30,NA,5,15,5.65,58,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,15.3,4.1,43.3,NA,6.5,NA,NA,0,0,0,1,0,1,1
FCR,45,NA,5,NA,NA,NA,NA,3.07,NA,NA,1,1,1,1,0,1,1
FCR,50,NA,5,15.1,3.31,35,NA,7.53,NA,NA,0,0,0,1,0,1,1
FCR,45,NA,5,NA,NA,NA,NA,12.36,NA,NA,1,1,1,1,0,1,1
FCR,45,NA,5,NA,NA,NA,NA,0.99,NA,NA,1,1,1,1,0,1,1
FCR,50,NA,5,15.2,3.41,35.6,NA,0.69,NA,NA,0,0,0,1,0,1,1
FCR,50,NA,5,15.6,2.29,24.4,NA,2.17,NA,NA,0,0,0,1,0,1,1
FCR,45,NA,5,NA,NA,NA,NA,3.25,NA,NA,1,1,1,1,0,1,1
FCR,20,NA,5,NA,NA,NA,NA,11.91,NA,NA,1,1,1,1,0,1,1
FCR,45,NA,5,NA,NA,NA,NA,10.88,NA,NA,1,1,1,1,0,1,1
FCR,50,NA,5,18.9,6.53,73.3,NA,0.54,NA,NA,0,0,0,1,0,1,1
FCR,45,NA,5,NA,NA,NA,NA,0.13,NA,NA,1,1,1,1,0,1,1
FCR,50,NA,5,18.5,5.17,60,NA,0.62,NA,NA,0,0,0,1,0,1,1
FCR,45,NA,5,NA,NA,NA,NA,1.07,NA,NA,1,1,1,1,0,1,1
FCR,45,NA,5,NA,NA,NA,NA,1.58,NA,NA,1,1,1,1,0,1,1
FCR,50,NA,5,18.3,2.43,27.8,NA,0.44,NA,NA,0,0,0,1,0,1,1
FCR,50,NA,5,17.9,0.72,8,NA,26.37,NA,NA,0,0,0,1,0,1,1
FCR,45,NA,5,NA,NA,NA,NA,18.22,NA,NA,1,1,1,1,0,1,1
FCR,50,NA,5,NA,3.19,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,50,NA,5,NA,2.49,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,50,NA,5,17.6,0.89,9.8,NA,1.38,NA,NA,0,0,0,1,0,1,1
FCR,20,NA,5,NA,NA,NA,NA,0,NA,NA,1,1,1,1,0,1,1
FCR,45,NA,5,NA,NA,NA,NA,3.3,NA,NA,1,1,1,1,0,1,1
FCR,40,NA,5,NA,0.32,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,45,NA,5,NA,2.05,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,50,NA,5,NA,1.05,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,40,NA,5,NA,1.44,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,45,NA,5,NA,3.1,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,50,NA,5,NA,2.53,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,50,NA,5,17.5,0.48,5.3,NA,2.69,NA,NA,0,0,0,1,0,1,1
FCR,45,NA,5,NA,NA,NA,NA,2.92,NA,NA,1,1,1,1,0,1,1
FCR,40,NA,5,NA,4.38,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,45,NA,5,NA,4.31,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,50,NA,5,NA,3.03,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,50,NA,5,17.8,0.75,8.2,NA,6,NA,NA,0,0,0,1,0,1,1
FCR,50,NA,5,17.5,0.66,7.2,NA,3.13,NA,NA,0,0,0,1,0,1,1
FCR,50,NA,5,17.7,0.78,8.6,NA,1.64,NA,NA,0,0,0,1,0,1,1
FCR,50,NA,5,17.5,0.53,5.8,NA,1.37,NA,NA,0,0,0,1,0,1,1
FCR,50,NA,5,17.9,0.82,9.1,NA,2.63,NA,NA,0,0,0,1,0,1,1
FCR,50,NA,5,17.6,0.81,8.9,NA,2.2,NA,NA,0,0,0,1,0,1,1
FCR,50,NA,5,17.7,0.87,9.2,NA,1.65,NA,NA,0,0,0,1,0,1,1
FCR,50,NA,5,17.7,0.95,10.5,NA,0.74,NA,NA,0,0,0,1,0,1,1
FCR,50,NA,5,18.1,1.29,14.4,NA,1.06,NA,NA,0,0,0,1,0,1,1
FCR,50,NA,5,17,6.52,71.4,NA,0.25,NA,NA,0,0,0,1,0,1,1
FCR,50,NA,5,13.7,8.5,87.1,NA,1.2,NA,NA,0,0,0,1,0,1,1
FCR,50,NA,5,13.3,9.19,93,NA,1.27,NA,NA,0,0,0,1,0,1,1
FCR,50,NA,5,5.9,11.2,88.3,NA,4.9,NA,NA,0,0,0,1,0,1,1
FCR,50,NA,5,2.9,12.79,92.2,NA,2.7,NA,NA,0,0,0,1,0,1,1
FCR,50,NA,5,5.6,12.95,99.2,NA,0.4826,NA,NA,0,0,0,1,0,1,1
FCR,50,NA,5,5.8,11.96,94.8,NA,0.8526,NA,NA,0,0,0,1,0,1,1
FCR,50,NA,5,7,11.52,94.1,NA,1.005,NA,NA,0,0,0,1,0,1,1
FCR,50,NA,5,8,10.33,85.3,NA,6.101,NA,NA,0,0,0,1,0,1,1
FCR,50,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1
FCR,50,NA,5,8.3,9.11,74.9,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,8.8,9.54,79.6,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,9,9.72,81.8,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,9.4,9.02,75.7,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,45,NA,5,NA,NA,NA,NA,15.04,NA,NA,1,1,1,1,0,1,1
FCR,50,NA,5,9.1,9.51,81.2,NA,20.51,NA,NA,0,0,0,1,0,1,1
FCR,50,NA,5,9.8,9.72,84.3,NA,14.16,NA,NA,0,0,0,1,0,1,1
FCR,45,NA,5,NA,NA,NA,NA,25.98,NA,NA,1,1,1,1,0,1,1
FCR,50,NA,5,10.8,8.48,77.2,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,10.9,7.69,67.7,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,10.6,7.43,66,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,11.6,8.32,75,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,11.4,8.54,76.2,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,11.7,7.84,70.6,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,11.5,8.26,74,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,11.8,7.37,66.3,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,12.2,6.83,62.3,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,12,5.66,51.8,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,12.1,3.15,29,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,13.6,1.89,17.6,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,13.6,1.53,14.4,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,13.8,0.92,8.8,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,14.5,0.57,5.5,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,14.8,0.51,4.9,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,15.5,0.53,5.2,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,19.1,6.6,0.62,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,20,0.61,NA,NA,NA,NA,NA,0,0,1,1,1,1,1
FCR,50,NA,5,19.3,0.68,7.1,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,19.1,0.48,5.1,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,16.8,4.82,49.1,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,14.8,6.5,63.7,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,14.1,7.1,67.3,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,11.9,8.2,74.7,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,8,10.2,84.2,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,4.5,11.53,87.9,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,3,12.9,94.5,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,3,12.9,94.5,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,7.9,11.99,98.7,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,7.9,11.99,98.7,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,8.8,11.25,94.1,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,8.8,11.25,94.1,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,10.1,8.02,69.9,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,10.1,8.02,69.9,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,10.2,7.89,69.5,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,10.2,7.89,69.5,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,10.8,9.25,81.6,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,10.8,9.25,81.6,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,11.4,7.67,68.6,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,11.4,7.67,68.6,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,11.5,8.21,74.1,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,11.5,8.21,74.1,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,12.5,11.3,62,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,12.5,11.3,62,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,11.3,6.19,55.5,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5,11.3,6.19,55.5,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5.3,9.3,8.73,81.7,31.8,NA,148.9,7.04,0,0,0,0,1,0,0
FCR,50,NA,5.3,9.4,8.99,82.2,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5.3,10.09,9.3,91.6,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5.3,9.9,9.39,86.9,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5.3,10.4,10.17,95.8,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5.3,10.4,9.52,89.6,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5.3,10.9,9.55,90.9,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5.3,11.1,8.83,86.1,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5.3,10.3,9.63,90.3,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5.3,15.6,6.31,66.4,41.6,NA,214,6.26,0,0,0,0,1,0,0
FCR,50,NA,5.3,9.3,8.73,81.7,31.8,NA,148.9,7.04,0,0,0,0,1,0,0
FCR,50,NA,5.3,9.4,8.99,82.2,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,NA,5.3,10.09,9.3,91.6,NA,NA,NA,NA,0,0,0,1,1,1,1
